	142.AVI439	127.AVI413	108.AVI355	54.AV791T	97.AVI334	41.AV609	139.AVI434_TA	147.AVI448_2	20.AV567	111.AVI369	145.AVI446_TA	138.AVI434_T	65.AV864	51.AV770TA	90.AVI323_1	43.AV611	21.AV568	57.AV794TA	28.AV584	68.AV967	50.AV770T	30.AV587	114.AVI376_T	47.AV650TA	136.AVI429_2	70.AV971	132.AVI422_TA	104.AVI352_2	31.AV588	38.AV604T	96.AVI333	15.AV542	124.AVI406_T	14.AV541	40.AV608	102.AVI349	44.AV612T	60.AV814	19.AV555TA	17.AV551T	101.AVI340	36.AV597	73.AV996	106.AVI354_1	23.AV571	107.AVI354_2	92.AVI327	95.AVI332	143.AVI440	119.AVI403	115.AVI376_TA	63.AV833T	134.AVI427_2	39.AV604TA	22.AV570	113.AVI372_TA	135.AVI429_1	59.AV803	61.AV816	100.AVI339	34.AV591	99.AVI338	66.AV865	62.AV817	58.AV802	133.AVI427_1	24.AV572	12.AV521	42.AV610	131.AVI422_T	137.AVI433	121.AVI408	72.AV974	105.AVI353	91.AVI323_2	146.AVI448_1	112.AVI372_T	48.AV717T	120.AVI404_T	27.AV583	130.AVI420_TA	53.AV782.2TA	116.AVI383	55.AV791TA	109.AVI362_T	46.AV650T	26.AV580	33.AV590	64.AV863	37.AV598	98.AVI335	35.AV596	56.AV794T	18.AV555T	128.AVI414	45.AV612TA	69.AV968	25.AV579	140.AVI436	49.AV718T	141.AVI438	103.AVI352_1	52.AV782.2T	29.AV586	110.AVI362_TA	67.AV866	125.AVI409_T	117.AVI390_1	148.AVI470	118.AVI390_2	129.AVI420_T	149.AVI471_T	94.AVI328	32.AV589	13.AV527	144.AVI446_T	16.AV543	71.AV972
OTU_1391	14.840197156707	13.8837144782212	10.104460698465	11.688842544317	51.8186653369899	4.04432397158848	3.25415856242924	29.2929158549912	7.76792643994571	28.1503638555293	9.39526913764202	5.0166032669501	14.4801929038925	7.14885382030577	32.1041964081143	12.8528150333441	12.2564579766247	24.5125092212035	23.3899776316229	21.672601010101	7.37062937062937	11.7091922005571	16.0885754121217	1.66438010393467	32.928559220646	85.6852463625501	8.35079998166231	10.0519933044102	3.13627933746882	5.75110819241504	37.337098313713	14.9349818801961	8.27177915835043	24.91864542631	11.3293477728231	24.6110195368444	5.13703616413963	2.71695186388094	6.79361854408607	1.64479398990492	6.08517051986205	16.8252717140306	13.9168268614635	11.1107146397066	10.0212513792963	10.561543679807	31.7822512049901	43.7914858755348	10.6156541502912	56.5021292632372	3.55309869155087	9.62957872311181	21.850797323809	4.48055074862689	2.65998831775701	17.425452535581	23.2921619987911	6.774099977439	27.0255831726045	39.8704073482428	3.26675427069645	10.705797752809	32.8551702576662	25.4712179357706	12.0313405602662	22	4.09747538746466	5.71950201309906	4.79791127185567	10.8778262979136	12.1815602836879	15.8821195806177	4.22987811780688	7.47013103622436	18.6152970203075	28.1531733837608	10.9048459064024	1.7952306977787	55.8564920273349	9.95298979723621	38.5	5.34615848026025	29.8361045874432	16.7125901882956	32.3891778303126	5.21782178217822	12.6669568419995	12.749145456781	15.6149902887891	18.9560326106305	33.1913726468021	11.0553169106689	22.4567276871572	4.16679332562366	10.9182747398817	11.7481344847824	26.2722781057592	4.54907371710326	18.5287356321839	5.21926992798609	7.15189873417722	6.32573968606751	6.16182937554969	6.5962701430382	15.552887975334	22.2448007620257	4.98884405411821	14.2094625310347	11.000702450312	9.70755562800554	14.2839235822699	24.6912794945631	24.0990861484752	14.8445682113993	9.90747474747475	7.03738674488217	5.52373912829231	5.23017036819794
OTU_315	7.990875392073	13.3283658990924	1.80436798186875	54.1937245236515	18.0491980387268	69.9843887257486	11.796324788806	27.9614196797643	1.07143812964768	10.9473637215947	29.2297262059974	3.76245245021258	151.007725997736	19.9674882567161	26.6711785544335	20.147655998215	0	2.0673200548003	15.4373852368711	6.19217171717172	42.9230769230769	3.41518105849582	4.59673583203477	11.6506607275427	22.1519398393437	51.2141702396851	12.2050153578141	6.22266252177775	31.8108332800409	0.383407212827669	1.67181037225581	15.532381155404	25.6031259663228	23.8657449153391	107.800460626256	16.6597670710947	2.20158692748841	38.3769450773183	0	0.548264663301639	5.36926810576063	3.01992056405678	82.6031013712675	1.85178577328444	2.57689321181904	0.528077183990352	5.29704186749835	66.7501289559122	27.8660921445144	60.1985302430752	6.39557764479156	0.481478936155591	34.5383570602143	1.84493266119931	0.204614485981308	4.51770991663212	51.5250856336893	6.774099977439	5.09916663634048	6.6450678913738	19.0065703022339	2.51901123595506	1.46022978922961	15.0940550730492	3.5091409967443	35	11.3818760762907	29.6374195224224	20.9908618143686	9.06485524826136	32.6978723404255	39.9889082297697	33.3102901777291	0.39316479138023	104.245663313722	41.9537485718788	6.54290754384144	0.673211511667014	6.38359908883827	32.1210125274441	16.5	44.1761516526768	33.7850007828401	54.2474238898774	3.68058838980825	3.99009900990099	11.7286637425922	11.7154309602853	10.2612793326329	21.9490903912564	94.3333748909114	6.14184272814938	0.998076786095876	0	30.8280698537837	0.293703362119561	37.2782324473611	2.55885396587058	14.2528735632184	0	29.3227848101266	8.27212112793443	28.4984608619173	125.836538113344	0	12.7907604381648	0	16.1693883973843	8.68476509235156	19.9861439400114	10.051649928264	3.01113164567843	58.6291200328576	6.78608832521113	3.89222222222222	14.9192598991502	14.4998152117673	57.1582904524489
OTU_7	190.068678968593	100.518092822322	12.6305758730813	766.416153189876	12.8091082855481	499.913610922872	253.824367869481	468.020905592246	336.967291774197	40.6616366802089	301.692531197616	180.597717610204	1206.68274199104	661.392234478633	10.1251696364053	115.327961920817	412.286384277525	293.559447781642	709.184121790806	544.468813131313	798.629370629371	524.474233983287	390.722545722956	226.563741648107	483.151768928388	32.5013003444155	723.950121487186	17.2319885218461	279.128861034725	60.5783396267717	29.5353165765193	1607.30274994671	163.072217693194	370.620979861737	212.682755917087	97.3081849379847	30.4552858302564	789.953754423385	68.5831967307737	9.32049927612787	167.879116106782	320.542997013455	1242.18902986031	71.2937522714508	364.200907270424	43.8304062711992	18.8707116529629	21.6831629092454	723.191438988589	3.69640097983795	284.95851506238	598.959796577555	792.972483525328	76.6964863441427	449.333411214953	36.7870664640044	464.431593794076	532.895864891868	1187.08599294006	18.5362420127796	150.270696452037	14.4843146067416	455.22663679233	898.096276846428	165.43093270366	689	619.174058550216	732.09625767668	434.81070901192	499.473524179201	362.241134751773	652.017730640003	577.378363080638	5.50430707932321	29.2526096033403	216.945041957215	32.7145377192072	395.399561185759	95.2220197418375	613.918507038616	682.5	472.994337121973	42.1215594175669	563.29648241206	35.3336485421592	240.940594059406	785.351324203971	28.5994344030493	1091.26474989652	701.373206593328	274.265552923576	424.606060606061	211.592278652326	68.0576243185197	43.0308475042398	54.6288253542383	501.303468720703	1108.26808432928	424.379310344828	63.2111580167205	192.386075949367	35.5214613140714	437.104771328056	401.865073329712	20.1611510791367	608.951420860454	158.811535722763	56.8378501241389	160.957646378249	61.1004971880349	351.80774748924	2.40890531654274	69.7794434746894	173.045252292884	515.542525252525	102.464351005484	618.31354867322	37.3583597728424
OTU_1860	6.2785449509145	28.3227775355713	19.1263006078088	6.11007678452934	1.74669658439292	26.376025901664	0.81353964060731	3.99448852568062	0.803578597235763	33.7804366266351	7.30743155149935	0	30.339451798632	57.6838549638465	1.48173214191297	32.305724273	0.260775701630313	25.3985035304036	8.88819150001669	30.0762626262626	73.7062937062937	14.1486072423398	21.8344952021652	5.40923533778768	9.5792172278243	10.3413228368595	19.2710768807592	40.2079732176408	40.323591481742	1.15022163848301	14.489023226217	12.5453847793647	4.72673094762882	3.15870153291253	21.2854412701524	0	5.87089847330243	2.71695186388094	10.0286749936509	0	42.5961936390344	13.8053511499738	80.8073817762399	63.886609178313	4.29482201969839	54.3919499510063	2.64852093374917	1.70064022817611	33.8373976040532	12.6733747880158	19.1867329343747	21.185073190846	29.6043060516123	2.63561808742758	0.409228971962617	0	3.52911545436228	1.3548199954878	33.1445831362131	1.04922124600639	28.2128777923784	1.25950561797753	44.9020660188104	17.9241903992459	16.0417874136882	34	52.3566299509374	12.2189361188934	87.262011256875	20.8491670710011	67.3191489361702	1.98526494757722	78.781479944153	1.17949437414069	9.04171569557791	4.41618406019777	0.726989727093494	13.6886340705626	6.91556567957479	15.8343019501485	9	32.3583276436805	55.2845467355566	6.57544531998514	48.5837667454689	3.99009900990099	81.8660729232933	1.7228574941596	17.3995606075079	35.4178504040728	12.2284004488218	42.9928990970457	22.9557660802051	0	48.8111106018243	0.293703362119561	3.90533863734259	2.55885396587058	25.6551724137931	8.69878321331016	6.43670886075949	44.7667731629393	39.2816622691293	57.8442151004889	33.4099075025694	71.7394824575329	30.7645383337289	0	66.5831990413619	5.71032684000326	7.93551310126104	3.61335797481411	13.668138412568	11.8756545691195	7.07676767676768	4.50392751672459	11.7379456476212	1.86791798864212
OTU_75	138.698765733838	93.2985612936467	23.0959101679201	30.5503839226467	113.53527798554	11.2537710513767	45.5582198740093	33.9531524682853	21.9644816577775	38.159382115273	56.3716148258521	118.517252181696	39.3033807391369	19.4744638553157	73.345741024692	7.29484096487096	14.3426635896672	12.6992517652018	15.4373852368711	98.6324494949495	25.1468531468531	23.9062674094708	37.9230706142869	15.6035634743875	63.462314134336	7.38665916918535	70.6606152294503	64.1412906090937	27.330434226514	6.13451540524271	170.524657970092	11.9479855041569	122.107216147078	19.6541428714558	8.23952565296222	89.356932472235	1.46772461832561	6.45276067671724	13.2637314432157	4.38611730641312	123.493166432495	33.2191262046245	7.6318082788671	19.4437506194866	16.3203236748539	51.7515640310545	89.0565163973159	70.5765694693085	59.713054595388	341.125004710759	69.640734354397	8.18514191464504	74.7156295588309	6.85260702731171	43.1736565420561	59.375616047165	76.2288938142253	25.2899732491056	64.7594162815241	34.6243011182109	2.96977660972405	70.5323146067416	80.6776958549358	28.7730424830001	15.5404815570105	65	4.55275043051629	24.4378722377869	11.9947781796392	99.713407730875	84.6297872340426	67.4990082176254	20.0919210595827	61.3337074553158	137.221332321124	20.4248512784147	63.248106257134	3.81486523277974	63.3040242976462	0	155.5	24.7611550664685	136.45630186316	24.1099661732788	85.3896506435513	18.1089108910891	2.34573274851843	8.9588589696299	23.1994141433438	7.48264445156467	122.633387358185	15.9687910931884	12.9749982192464	8.33358665124732	59.729385341706	4.69925379391297	35.1480477360833	9.66678164884443	131.83908045977	8.69878321331016	68.6582278481013	53.5254896513405	26.9580035180299	2.53702697809162	150.344583761562	31.142721066836	38.2478044149062	44.0983319928664	42.8448411222677	100.501752384057	210.026580080042	78.2894227876391	31.2928432077215	6.36195780488543	22.6456565656566	87.8265865761295	18.6426195579865	26.8980190364465
OTU_95	37.671269705487	184.375728270778	299.525084990213	26.2998957247132	15.1380370647386	2.6376025901664	0	5.99173278852093	3.21431438894305	38.47216393589	7.30743155149935	0	1.37906599084691	3.20465860910258	0	0.34737337927957	14.0818878880369	0	3.74239642105966	0	0.867132867132867	5.85459610027855	189.04076109243	2.08047512991834	105.970090582806	355.544528010122	31.4760922385733	5.74399617394869	0	0	30.0925867006045	97.3760818588787	21.6641835099654	78.9675383228133	0.514970353310139	0	2.93544923665122	2.71695186388094	18.1163161175629	0	8.23287776216631	6.47125835155023	2.24464949378444	38.424554795652	2.57689321181904	5.28077183990352	5.62810698421699	25.5096034226416	43.126094985558	0	156.336342428238	3.37035255308913	54.2745610946225	0	2.86460280373832	1.93616139284234	84.6987709046947	21.2255132626422	28.5553331635067	17.4870207667732	8.61235216819974	48.4909662921348	109.517234192221	2.83013532619673	74.6945726449859	111	0.455275043051629	16.3785739466019	63.2724548975967	21.7556525958273	192.340425531915	23.255960814476	45.4711897664239	0.786329582760459	0	5.52023007524721	0	91.3323617494915	0	0.904817254294201	0	36.016225551227	295.728448410835	29.8634808282658	100.112004202784	0.613861386138614	68.72996953159	191.237181851715	0.446142579679689	67.343800064082	13.2765490587209	37.2605125507729	0	6.9446555427061	9.63377182930742	0	0	435.289491305318	115.091954022989	0.579918880887344	117.291139240506	26.2761494652035	25.0324318381706	82.1996740901684	103.109886947585	49.4946816955072	4.1573700450985	0.489981466587404	145.904053551506	0	0	0	29.8540917958723	66.1643611708085	45.9989898989899	3.09645016774816	27.2734619459433	90.780814248007
OTU_2692	31.3927247545725	12.2176687408347	42.9439579684764	25.7685846999716	20.960359012715	40.9707602339181	1.62707928121462	49.2653584833943	17.6787291391868	64.4330550471003	7.30743155149935	0	7.58486294965799	9.61397582730775	0.49391071397099	65.3061953045591	11.9956822749944	54.0456528612077	31.3425700263747	5.74987373737374	14.7412587412587	21.9547353760446	2.87295989502173	8.73799554565702	39.5142710647753	11.3262107260842	17.9863384220419	5.74399617394869	68.5501055189614	3.83407212827669	27.8635062042634	64.2204220848433	20.4825007730582	15.7935076645627	51.1537217621404	14.0093495825114	2.93544923665122	36.3392311794076	0	12.6100872559377	74.0958998594967	34.5133778749346	2.69357939254133	43.9799121155053	38.9397196452654	22.1792417275948	2.97958605046782	22.5334830233334	11.9426109190776	21.6503485961937	2.13185921493052	5.77774723386709	12.6875597364053	6.85260702731171	13.299941588785	10.3261940951591	34.5853314527504	75.4183130821543	27.0255831726045	6.29532747603834	52.862023653088	3.77851685393258	27.3793085480551	19.3392580623443	48.6266680977425	19	18.6662767651168	15.3386644896748	71.6687996233441	31.2737506065017	38.468085106383	40.8397360644456	6.87355194143617	0.39316479138023	1.59559688745493	16.0086672182169	17.4477534502439	13.4642302333403	12.7671981776765	17.1915278315898	6	48.3968030844612	28.5198058556443	23.2880355082807	5.15282374573155	4.6039603960396	32.6056852044062	33.4234353866962	29.8915528385392	32.9236355868845	16.7703777583842	49.5441980070717	36.9288410855474	3.70381628944325	4.49576018701013	4.11184706967385	19.8817239719259	27.8630765172575	2.85057471264368	1.15983776177469	74.379746835443	17.5174329768023	51.2202066842568	22.3258374072062	6.33636176772867	26.1376408953802	0	11.2695737315103	51.5296062146192	5.13929415600293	3.17420524050442	1.80667898740706	20.1425197658897	8.9067409268396	49.1835353535354	0.844486409385861	30.0353315100894	4.10941957501266
OTU_122	5.1369913234755	28.3227775355713	53.4092922633151	19.1271968907005	43.667414609823	124.143161910499	2.44061892182193	11.9834655770419	9.37508363441724	38.159382115273	33.9273607748184	1.25415081673753	59.9893706018405	25.3907566721205	8.39648213750683	88.2328383370107	7.56249534727909	9.74593740120139	46.3121557106133	2.65378787878788	18.2097902097902	21.9547353760446	3.44755187402608	10.1943281365999	50.2908904460776	47.7670626273986	32.7608306972906	6.7013288696068	25.986314510456	13.8026596617961	33.9934775692014	28.6751652099766	25.9970202119585	60.0153291253381	148.139804968883	12.8734563731186	19.4473511928143	33.6222793155267	11.9697088633897	2.7413233165082	29.7099501852088	55.652821823332	7.18287838011021	18.5178577328444	34.0722546896073	20.0669329916334	5.62810698421699	68.0256091270443	42.4626166011648	44.3568117580554	3.55309869155087	26.4813414885575	40.8821369284169	18.1857648032503	3.88767523364486	11.616968357054	74.1114245416079	27.096399909756	120.340332617635	52.810802715655	35.0433639947438	13.224808988764	89.8041320376208	24.527839493705	33.5874923974098	45	9.56077590408422	39.7765367274616	75.8669719862178	32.1802361313278	51.931914893617	25.8084443185038	16.9195124712275	0.786329582760459	31.6460049345227	14.9046212031675	24.7176507211788	3.36605755833507	6.91556567957479	23.9776572387963	23.5	50.085063657175	101.793768592453	34.2471110415893	36.0697662201208	4.6039603960396	17.5929956138882	10.6817164637895	93.6899417327347	52.8773541243903	64.9852138137389	29.480845095117	8.98269107486288	33.3343466049893	10.2760232845946	12.041837846902	9.23080041553703	38.6671265953777	35.632183908046	67.2705901829319	27.8924050632911	5.83914432560078	42.3625769569041	41.0998370450842	31.105775950668	57.2803619622162	26.6071682886304	43.608350526279	21.4224205611338	27.4095688320156	17.987163029525	2.40890531654274	70.1391313276517	41.5647909919182	32.1992929292929	12.3858006709926	15.5355162983221	20.1735142773349
OTU_44	33.105055195731	91.6325155562602	36.4482332337488	39.0513603185136	29.111609739882	27.9585874557639	17.0843324527535	77.2267781631586	25.4466555791325	135.434528327157	56.8935742223878	25.7100917431193	295.120122041238	80.8560018296652	13.0886339202312	50.7165133748172	54.7628973423658	88.5994309200127	301.262911895303	191.072727272727	73.7062937062937	178.565181058496	24.7074550971869	57.4211135857461	232.894718851478	267.889505869122	44.3234768257461	112.486591739829	148.30120867174	126.524380233131	5.01543111676742	43.3114474525687	29.5420684226801	89.1455765955315	131.832410447395	18.5529224200827	26.0521119752795	54.678656260604	36.2326322351257	165.027663653793	12.1703410397241	97.5002924966902	472.274253492247	134.254468563122	32.3543258817279	105.08735961408	38.7346186560817	34.4379646205662	110.137411809271	48.0532127378933	27.7141697940968	15.4073259569789	156.479903415665	141.532691294861	390.813668224299	5.80848417852701	166.5742494459	41.9994198601218	146.855999126606	19.9352036741214	83.7477003942181	79.978606741573	152.959070421801	227.354204537804	46.6214446710314	131	23.6743022386847	205.382117743103	71.9686690778351	40.3386058547631	108.351773049645	127.907784479618	208.850232066714	11.4017789500267	51.8568988422851	66.7947839104913	11.6318356334959	148.106532566743	10.1073652239939	0.452408627147101	71.5	108.048676653681	209.291498356036	46.028117239896	184.029419490412	30.3861386138614	42.2231894733318	32.0451493913685	220.394434361766	65.3484282103314	21.3123550679466	80.6628678296952	66.3721062753757	16.6671733024946	30.8280698537837	57.5658589754339	396.569387082879	126.805429864253	24.5862068965517	20.297160831057	143.753164556962	145.005417419086	63.5438654353562	63.4256744522904	104.261952723535	105.662803619622	46.5625445051033	90.1565898520824	191.064832031734	90.2231640720515	54.4905232953258	48.1781063308549	25.8975254132868	56.4093592033175	31.1377777777778	29.8385197983004	16.2259836893587	239.093502546191
OTU_1995	13.1278667155485	19.4372002695097	19.1263006078088	6.64138780927102	1.16446438959528	4.92352483497729	0.81353964060731	3.99448852568062	0.535719064823842	4.37894548863789	6.26351275842801	0	0.689532995423454	6.90234161960557	0.49391071397099	2.77898703423656	1.30387850815157	10.9272631468016	1.40339865789737	0.44229797979798	10.4055944055944	0	1.72377593701304	1.45633259094284	3.59220646043411	25.6070851198426	15.4168615046073	87.1172753048885	0.896079810705378	8.05155146938105	0.557270124085269	2.6882967384353	1.1816827369072	0.701933673980563	5.49301710197481	1.13589320939282	2.20158692748841	0.679237965970236	19.7338443423453	0	6.44312172691276	0	0	49.0723229920375	3.14953614777882	36.9654028793246	1.98639070031188	7.22772096974846	3.9808703063592	4.75251554550594	7.10619738310173	2.40739468077795	4.93405100860204	3.95342713114137	2.04614485981308	0.645387130947446	7.05823090872456	1.8064266606504	0	48.6139177316294	29.4007884362681	1.25950561797753	7.66620639345544	0.471689221032788	4.01044685342206	14	3.18692530136141	0.259977364231775	3.89830290838273	8.61161248584829	20.5163120567376	21.8379144233494	4.22987811780688	0	3.45712658948567	1.10404601504944	7.26989727093494	0.673211511667014	7.97949886104784	0	14	5.06478171814129	16.6731172694536	5.20556087832157	0	1.22772277227723	7.0371982455553	0.689142997663839	0	2.49421481718822	2.44568008976437	0	8.48365268181494	0	7.06476600815878	1.4685168105978	7.10061570425925	17.0590264391372	14.6091954022988	0	8.58227848101266	50.6059174885401	2.31068601583113	0.507405395618323	0	3.8928401333545	4.98884405411821	2.93988879952443	26.0542952770547	2.2841307360013	5.8193762742581	12.0445265827137	11.1503234418318	1.27239156097709	1.06151515151515	4.2224320469293	2.07140217310962	0.373583597728424
OTU_147	11.9863130881095	1.66604573738655	3.24786236736376	4.25048819793345	1.16446438959528	2.28592224481088	19.9317211948791	12.6492136646553	3.75003345376689	6.25563641233984	19.8344570683554	6.89782949205639	0	15.2837564434123	3.45737499779693	4.86322730991397	5.73706543586689	3.24864580040046	0.467799552632458	0	26.013986013986	9.75766016713092	24.1328631181826	126.492887899035	1.79610323021706	0.492443944612357	5.13895383486912	9.57332695658115	21.5059154569291	23.0044327696602	3.34362074451161	7.76619057770198	10.6351446321648	17.8993086865044	0	3.78631069797606	50.2695681776521	3.05657084686606	4.85258467434719	6.57917595961967	4.29541448460851	34.9447950983713	0	4.62946443321109	5.72642935959786	8.97731212783598	1.32426046687459	0	7.29826222832521	0	63.9557764479156	23.5924678716239	7.75350872780321	26.6197426830186	9.00303738317757	0.645387130947446	2.82329236348982	19.8706932671544	0	5.24610623003195	0	8.18678651685393	12.7770106557591	4.71689221032788	27.5718221172767	10	3.64220034441304	44.7161066478654	4.79791127185567	0.453242762413068	5.1290780141844	0	2.11493905890344	7.86329582760459	9.57358132472955	6.62427609029666	6.54290754384144	15.7082686055637	3.19179954441913	0.904817254294201	3.5	110.86244427487	8.33655863472679	3.01374577165986	5.15282374573155	142.415841584158	0	6.54685847780647	0	0.498842963437645	0.349382869966338	44.6307238245522	7.48557589571907	0.462977036180406	9.63377182930742	48.7547581118471	0	0	3.5632183908046	9.2787020941975	0.715189873417722	4.86595360466731	132.86444591029	6.08886474741988	1.15206577595067	0	0	0.489981466587404	0	7.42342489200424	1.58710262025221	12.6467529118494	7.91313276517096	0	7.78444444444444	15.7637463085361	39.701874984601	19.426347081878
OTU_165	20.547965293902	3.3320914747731	12.6305758730813	6.37573229690018	3.49339316878584	5.09936500765505	10.1692455075914	18.6409464531762	0.803578597235763	2.50225456493593	12.0050661203204	11.2873573506377	0	3.94419521120318	36.0554821198823	5.90534744775268	1.56465420978188	0.885994309200126	2.80679731579475	0	3.03496503496504	2.92729805013928	7.46969572705651	0.416095025983667	2.99350538369509	0.984887889224714	2.56947691743456	5.26532982611963	4.0323591481742	4.21747934110436	6.12997136493796	2.6882967384353	9.45346189525764	2.10580102194169	0.514970353310139	20.8247088388683	9.90714117369786	2.37733288089583	19.7338443423453	17.5444692256525	5.01131689870993	3.01992056405678	0	3.24062510324776	3.72217908373861	16.3703927037009	11.5872790851526	8.50320114088054	3.9808703063592	5.28057282833993	2.84247895324069	3.37035255308913	20.4410684642085	12.6509668196524	2.86460280373832	2.58154852378978	4.94076163610719	0.903213330325201	0.509916663634048	6.29532747603834	1.18791064388962	10.705797752809	3.28551702576662	0.471689221032788	1.50391757003327	16	1.82110017220652	1.29988682115888	4.19817236287371	4.07918486171761	2.5645390070922	3.11970206047848	2.11493905890344	92.7868907657342	16.2219016891251	18.2167592483158	3.63494863546747	6.73211511667014	19.1507972665148	0	28.5	1.12550704847584	0	10.1371448683104	42.6948253217757	7.05940594059406	1.40743964911106	0.689142997663839	0	5.48727259781409	3.14444582969705	1.6378247275065	4.99038393047938	8.79656368742772	0.642251455287161	11.4544311226629	0.355030785212963	1.13726842927582	2.85057471264368	38.2746461385647	3.57594936708861	2.91957216280039	0.385114335971856	8.11848632989317	63.3636176772867	0	8.31474009019701	4.40983319928664	0	6.85239220800391	20.6323340632787	26.4979584819702	9.35188417702023	0	4.59989898989899	19.9861783554654	2.41663586862789	5.60375396592636
OTU_89	17.123304411585	12.2176687408347	39.6960956011126	29.7534173855342	19.7958946231198	6.85776673443265	22.7791099370047	26.6299235045375	6.16076924547418	17.8285637751685	37.0591171540324	31.3537704184381	2.75813198169381	53.9861719533435	104.462116004864	17.0212955846989	20.0797290255341	11.2225945832016	3.74239642105966	0.44229797979798	20.3776223776224	23.9062674094708	145.946362667104	29.1266518188567	12.5727226115194	11.3262107260842	21.8405537981937	20.1039866088204	21.5059154569291	79.3652930553275	30.6498568246898	12.5453847793647	48.0550979675597	51.5921250375714	0.858283922183564	79.1338935876996	29.3544923665122	11.8866644044791	155.28270957911	29.6062918182885	18.2555115595862	24.5907817358909	0.897859797513777	13.4254468563122	18.3245739507131	45.9427150071606	27.8094698043663	0	41.7991382167716	1.05611456566799	112.277918653007	52.962682977115	92.3372403038382	112.277330524415	75.0935163551402	21.2977753212657	21.8805158170461	9.03213330325201	1.52974999090214	15.7383186900958	3.86070959264126	122.801797752809	1.82528723653701	90.5643304382953	4.51175271009982	104	13.6582512915489	29.3774421581906	6.29725854431057	19.4894387837619	0.64113475177305	3.11970206047848	7.93102147088789	341.267038918039	51.8568988422851	28.1531733837608	18.9017329044308	13.2398263961179	44.1532270311314	0.452408627147101	17.5	26.4494156391823	2.63259746359793	30.685411493264	82.4451799317048	28.2376237623762	3.98774567248133	20.3297184310832	0.446142579679689	8.9791733418776	17.1197606283506	13.9215101838053	35.4317259064036	266.674772839914	15.4140349268919	51.3980883709231	9.58583120074999	2.55885396587058	0	60.8914824931711	5.72151898734177	28.2225309070704	28.4984608619173	17.7591888466413	98.5016238437821	0	22.4497982435319	3.91985173269923	6.94781207388124	7.99445757600456	17.987163029525	82.505007091589	26.2572132662491	9.755001967491	25.830202020202	62.4919942945537	67.3205706260625	41.0941957501266
OTU_112	76.484093038413	35.5423090642464	10.104460698465	96.1672954782444	91.4104545832295	22.1558617573978	61.0154730455482	39.9448852568062	37.5003345376689	8.75789097727577	97.6064071521699	174.954038934885	63.4370355789577	166.149223271934	20.2503392728106	37.1689515829139	35.7262711233529	47.2530298240067	43.5053583948186	48.6527777777778	211.146853146853	88.7947075208914	65.5034856064955	75.5212472160356	38.9155699880362	6.40177127996064	129.758584330445	0.957332695658115	27.7784741318667	115.022163848301	40.1234489341394	23.5972713707099	142.1958226745	63.1740306582507	25.7485176655069	71.9399032615451	206.582240029329	17.6601871152261	57.2604991572969	85.5292874750558	35.7951207050709	94.4803719326334	18.8550557477893	14.3513397429544	50.1062568964813	29.5723223034597	12.2494093185899	33.5876445064781	89.5695818930821	161.057471264368	134.307130540623	30.8146519139578	52.8648322350219	128.618162666466	76.935046728972	25.1700981069504	71.9939552689905	22.1287265929674	42.323083081626	39.1709265175719	18.4126149802891	13.8545617977528	123.389417189902	34.9050023564263	28.5744338306322	39	42.7958540468532	56.675065402527	35.6844650844266	145.944169497008	69.8836879432624	26.9428814314051	44.9424550016981	189.505429445271	63.823875498197	41.9537485718788	14.5397945418699	29.8457103505709	77.6671222475323	3.6192690171768	51	103.828025221896	51.3356505401597	77.2614825098254	28.7085894405043	124.920792079208	15.4818361402216	26.1874339112259	22.7532715636641	43.3993378190751	24.1074180276773	35.2132316413898	57.3894152005129	29.1675532793656	12.2027776504561	313.087784019452	64.2605721235463	8.81383032688757	80.1724137931034	127.582153795216	22.8860759493671	1.45978608140019	137.100703605981	42.1146478363208	32.2578417266187	79.5251627242419	326.769285544742	48.508165192153	27.791248295525	106.212079224061	45.4969417805633	358.926892164869	34.8897217373447	50.0474013984321	70.4138383838384	127.517447817265	72.8443097543548	104.22982376623
